Feature,Id,X,Y
A,101,45232.35348262704,50502.48571240353
A,102,14438.892713483478,51956.67129725025
A,103,41120.34988874063,37175.92142556931
A,104,7928.445965130284,39237.167212516666
A,105,12742.14065227261,49902.20677115848
A,106,6192.704272295992,58055.6183260092
A,107,29367.42756683825,59813.592333998175
A,108,35132.067763903586,58192.29689351523
A,109,16237.709904702939,58870.25143236934
A,110,4591.330360398918,42843.94641944894
A,111,41642.09288868189,38124.42782050136
A,112,53575.85111059036,10957.164729572176
A,113,6664.654395264509,5708.002186377324
A,114,18369.68926204263,33321.78918278943
A,115,5266.344344551919,6342.189219667755
A,116,17107.35516035468,37533.48300534464
A,117,20860.471066017486,36257.88781015744
A,118,43784.40148808832,47462.16379086729
A,119,20911.922760299873,11380.115092351329
A,120,31000.671578782654,35265.19491237071
A,121,23336.380900285927,2469.7290129972903
A,122,53913.62999911007,18261.618442238607
A,123,37596.851491386195,18630.53867490226
A,124,47937.781473388735,49136.07980042902
A,125,9390.949113350383,179.72467766366407
A,126,19659.78491505735,25968.384978194426
A,127,20693.46752631167,53344.33422889773
A,128,24247.465689457702,8487.03572175021
A,129,56664.85218943008,2586.4627390349583
A,130,43314.498015550445,28722.383884172705
A,131,7557.28649803459,11574.583150631754
A,132,24761.173439018705,47887.410290168475
A,133,27246.197907217185,10908.322978371045
A,134,40545.21265573043,36841.48097060836
A,135,386.1002578029904,29668.818736632475
A,136,19645.198128875832,24894.764511864232
A,137,17435.742134866632,58706.6589044426
A,138,41662.80021318928,10988.349656227421
A,139,20918.676385049417,36294.22481824713
A,140,31568.55239248114,42437.43748054243
A,141,27281.408089669058,21359.118400099283
A,142,38029.53662096115,39452.330551234925
A,143,6582.425654234441,5980.181583245408
A,144,46565.91041407256,18554.28810003573
A,145,36991.45497255411,37167.48807032454
A,146,54466.84697285642,44780.648074855395
A,147,22699.425160714745,48162.50116393826
A,148,16954.990327364852,21225.98753862986
A,149,12335.689602711329,21584.439298784844
A,150,3522.1799193143256,24993.380722058697
A,151,20360.15999727806,20713.769108539793
A,152,59667.75952936534,41032.248859901476
A,153,36144.09076125229,11043.536362004914
A,154,32454.382736164313,49616.52996178054
A,155,4574.368948246636,51944.130291955604
A,156,8354.832562358994,49369.34473558945
A,157,58012.218858563996,27876.901148465942
A,158,48796.96158324867,25767.592875132334
A,159,52308.367374592766,10056.908113600195
A,160,12622.435910972566,4962.317119648381
A,161,29322.784657590782,32804.8908084447
A,162,5358.597388261641,44527.99200957147
A,163,55018.20817005205,54043.44337115426
A,164,52761.31160253655,26406.227553830966
A,165,5692.764419844216,6482.176176367933
A,166,20520.290696886706,32836.75012316826
A,167,35288.084807081614,35001.50902432158
A,168,33326.95496829202,3470.8434902864083
A,169,53955.41687794998,36584.59293771932
A,170,24688.51531231878,31139.778941159773
A,171,42183.315447942,31861.681426043375
A,172,33930.52224383929,34903.12673587991
A,173,55786.593424844905,1921.133265705779
A,174,18763.744677521467,32029.155740846807
A,175,24927.31616306341,506.0568687727951
A,176,10599.827059221894,35461.89571087407
A,177,55084.70631116449,20055.470016287967
A,178,5483.750939873806,10106.767168825732
A,179,39511.91698412476,10263.666754142552
A,180,56069.7708847743,49919.037908478684
A,181,11213.74132355095,19921.360196144342
A,182,49501.01338243154,8306.693659576309
A,183,17850.40245895073,36766.97710438439
A,184,2361.5938495838473,6761.665258546858
A,185,55218.67213582998,55916.342590950575
A,186,37053.65091360697,40910.70894201417
A,187,24082.655022571336,35153.85656923718
A,188,44010.3164796809,59329.548995823614
A,189,21122.671299448135,54958.05615197579
A,190,41089.22379315434,8491.270238203286
A,191,17641.767205329976,12599.364225019968
A,192,55299.75206728538,37122.25579328925
A,193,39415.472829944774,42987.60431017867
A,194,52700.79738155784,15016.36782938409
A,195,17691.513956394592,14161.76411838326
A,196,29864.46424153695,25010.31863175972
A,197,34842.29074358204,52404.29852132769
A,198,14734.636783555476,52350.628816010714
A,199,18544.03456326919,10927.104887404745
A,200,6018.039170235885,23084.842261579382
A,201,5602.621231781913,6916.178942203246
A,202,28428.901480049517,12387.019160036833
A,203,40667.13109187933,54436.76828329893
A,204,16167.050986335511,14879.916513668799
A,205,36068.36099068839,15290.688009715388
A,206,18942.726253495548,42043.545541666295
A,207,56890.52701637623,56382.35398267116
A,208,13670.102832723316,46702.19752966246
A,209,30130.569840538643,20489.851460616057
A,210,20635.05794805549,11359.324811654235
A,211,28420.483575501403,7552.271880042347
A,212,45501.3002143248,55802.04939089715
A,213,7284.271260130615,45674.36893869462
A,214,37952.618723387444,59924.38457341378
A,215,272.13585308471846,25014.408803540344
A,216,54077.547544728965,40120.610239299305
A,217,18560.677532634276,13560.970068240222
A,218,12786.381883646596,1877.5899451390999
A,219,40728.93494364702,51519.26721853937
A,220,26609.04558700687,37347.1588296431
A,221,14416.186189376242,50617.41802409208
A,222,24155.922446908324,4707.048860329004
A,223,4438.560435854269,6107.933474411835
A,224,25332.342677961034,56021.16572279536
A,225,11687.550988133984,42579.5339114199
A,226,21081.024513273995,52087.39140395664
A,227,13754.679292993193,59909.25125446731
A,228,6985.342916462782,56413.39030726936
A,229,21722.57992402217,42774.61817410266
A,230,24499.923243089906,35988.288506679695
A,231,47933.937267922294,6110.5832652282625
A,232,14883.621075871464,33920.40651759905
A,233,56795.754121775775,29735.644580022
A,234,9093.550539529795,58288.57733114216
A,235,44797.54328544901,8086.531013664695
A,236,21957.44339787914,32706.937659353844
A,237,6918.1286011743805,45590.59897882518
A,238,10875.160905866658,57130.39309444422
A,239,14466.828906273333,44669.984532666356
A,240,38108.84358073983,52330.361304598526
A,241,34150.8966944718,21711.33972157814
A,242,1404.7097009282038,48247.64828577612
A,243,39782.16699829496,6549.891125872485
A,244,30248.152672192016,5081.769585001445
A,245,46531.99207158561,53106.35596117719
A,246,44487.37233300229,6503.262152536502
A,247,53014.59641367227,12780.098451848979
A,248,58369.3424618348,16777.96059854532
A,249,8725.10165824895,38041.79491148713
A,250,6215.5600753978015,47869.506894916434
A,251,13479.566748764208,51383.65610134968
A,252,26023.560072629054,58738.725246406524
A,253,41500.466532122824,14375.14188366629
A,254,24213.819702822595,27085.83633837854
A,255,45662.14327982081,43036.96004491609
A,256,18550.237039130385,13683.819074036954
A,257,57156.843635036676,19085.91210770602
A,258,16945.98738393379,21228.58811092839
A,259,52463.06424684653,1818.0995176359982
A,260,57425.13671404516,33283.98298597965
A,261,12994.005833390165,52487.74307502813
A,262,8943.982688117427,4426.9192831544115
A,263,13175.033940881134,42003.78758907175
A,264,34084.72373775137,40100.39212665099
A,265,19945.158082267073,23606.265632665603
A,266,2817.591237145751,33959.36336868997
A,267,30798.59593439489,54899.255995815896
A,268,1586.2243297587875,1646.9097606308346
A,269,38478.62889686614,48207.1117194669
A,270,3904.64197633686,2965.367301969233
A,271,48306.997179167876,34685.47536811708
A,272,57462.75174901858,39309.51337475294
A,273,48878.2358974369,45958.44457444085
A,274,38420.938771735855,10006.213725289004
A,275,8469.393122802938,7268.092603905123
A,276,26132.88311641547,49857.282799547254
A,277,38011.686866499615,58212.39300052898
A,278,20969.31520405074,10709.654568505244
A,279,46841.781769465466,31112.447862762492
A,280,4224.0507704816,32279.30192610709
A,281,59696.385133203265,22889.74824479745
A,282,2267.205793475098,11732.688522501367
A,283,22535.039634776225,34049.054439509215
A,284,27169.12317379455,47681.88214436112
A,285,40772.02799272575,37952.31446606664
A,286,22952.088668050692,42276.80883679187
A,287,46369.41846318599,45033.903542913715
A,288,10435.561339875052,14980.446114812927
A,289,39989.368316674794,59947.27448021469
A,290,14324.18888638859,53390.12945548248
A,291,21024.91097351038,14847.994673555126
A,292,53746.51015182761,40120.47150606617
A,293,1824.511522104666,39107.957730859474
A,294,21885.813073621273,30290.73782665726
A,295,2796.824384385921,54720.42725129429
A,296,11653.219930271323,11561.8650496715
A,297,42328.11939621185,7495.373516759676
A,298,22536.68625297584,17945.67479982169
A,299,29565.97132643019,16859.472514807236
A,300,8818.14555186333,29761.134805139824
A,301,39118.913954962,11664.898658813752
A,302,1284.6744958512502,15139.905592691393
A,303,54592.811081414424,55875.96983730022
A,304,53368.12786369383,13385.740374389701
A,305,12630.828245795263,36342.477720614246
A,306,8331.261143545782,7269.638879576434
A,307,40744.966401450445,45083.42848289913
A,308,36677.01408258666,19995.001922483687
A,309,40723.20755446371,20594.728988749735
A,310,52391.14904764667,3094.4093916570805
A,311,44767.44482518694,56659.22231021145
A,312,42937.09197325035,13921.927627353796
A,313,23763.41016132205,22977.31030349831
A,314,1105.3784869351514,15682.260070763516
A,315,16204.97320372794,49651.23296656771
A,316,6878.722657508296,49090.349803102436
A,317,52291.207977881335,7145.945545697199
A,318,34407.316667529965,2782.4154741092034
A,319,10585.79715204518,44814.34114938148
A,320,52997.542825239376,49501.73781324085
A,321,44374.3402322607,54414.46095304909
A,322,51700.91338150561,36859.83388059651
A,323,31476.336704238616,40261.11209040313
A,324,44648.60287082965,5126.064160371578
A,325,34764.60399405774,24744.224472057682
A,326,48710.57023704669,30025.975704929082
A,327,51016.06374649659,16911.072604132194
A,328,6366.828266055053,35931.097680129795
A,329,52963.86823488509,42649.35207100255
A,330,14862.037257872476,34100.21456218036
A,331,53541.97775396053,37722.94686680103
A,332,37773.18097499706,31784.497096646122
A,333,42309.35632306346,19502.061256135556
A,334,17053.676665400817,51036.2147309728
A,335,21912.060157495056,39694.227256557046
A,336,32425.87558836846,30963.087361007754
A,337,47187.60823563431,38722.555833076665
A,338,10677.483054469634,43947.69107611599
A,339,41137.07358476726,12612.44786829131
A,340,9976.047099418385,55003.68085410963
A,341,10486.472303565848,25337.790416117823
A,342,13749.236879976392,13967.89887170441
A,343,48930.09032494952,13542.552679959885
A,344,24987.237962804335,52629.84062752189
A,345,38394.5033516331,16393.515267701932
A,346,35007.171077522326,23177.243210467877
A,347,37783.11670848448,21034.706761347814
A,348,10778.07408947528,20488.928541267538
A,349,24657.16219936407,23703.975451771043
A,350,1838.5031485057834,58833.377345082314
A,351,28180.191939773747,8036.96440682911
A,352,51647.51038296363,23433.842177659215
A,353,1399.1634331988867,55423.61347424472
A,354,8893.232649319136,9138.165789153905
A,355,47556.345508587336,27497.12067836559
A,356,31842.024857861947,32083.803506656288
A,357,18622.365075149333,37925.18381600507
A,358,23244.574743521815,35775.89269945522
A,359,4611.759978582178,59638.164263611514
A,360,24624.120041175152,50398.573230557384
A,361,49488.576115370066,54468.63434310238
A,362,56955.38460612554,23457.0748268375
A,363,23590.55591226997,44891.686298561646
A,364,39801.53260203097,1000.4676415695978
A,365,13496.64290038584,12145.127683805536
A,366,32909.976866477,41702.276991756284
A,367,18133.535449021056,1473.6196972303483
A,368,43076.49605235956,50978.55504931298
A,369,24663.202414326614,23580.59644924212
A,370,24770.695325908913,49100.28445445116
A,371,59314.282072946866,21586.685542506442
A,372,35574.45791105988,35909.402800349
A,373,26816.46746822845,44883.180800336406
A,374,6918.607185310608,25275.01538356755
A,375,47467.982144512025,15233.934044681793
A,376,56911.60824420428,14828.754181965738
A,377,33112.43406992621,26318.95162552147
A,378,5237.719487098562,50795.55774459512
A,379,32422.351874638607,45627.72756453378
A,380,50160.61069199774,43888.50667934308
A,381,41882.86302558566,47200.270961177746
A,382,54602.05669098606,50263.68386057679
A,383,21740.026821491825,15178.577794375738
A,384,22073.888871729494,31433.367749087116
A,385,35924.436327202355,41471.17459084582
A,386,43925.010052042446,8813.238142333814
A,387,51581.819493416515,56048.17341808464
A,388,46923.86418481693,12231.565389709722
A,389,7338.438141940606,55474.15483022116
A,390,24630.309790381918,47255.76599281038
A,391,49800.18202164624,54251.004532067156
A,392,37319.515351538,53593.98207245035
A,393,25030.359616535432,14382.71278775933
A,394,13404.002557777572,56106.75032551918
A,395,55872.27903921942,51288.93937067135
A,396,358.6239620785592,41116.09959481733
A,397,16978.783124083748,28784.054978655444
A,398,15086.817824083604,43726.84650046765
A,399,57282.03857512797,42303.136819228544
A,400,12475.091119640618,26777.107774026153
A,401,34382.93130836763,7896.318334176149
A,402,46566.277525566875,28812.47720016335
A,403,36960.54005554485,44727.67037480018
A,404,1340.695275690733,37130.58644741942
A,405,39798.25041111593,904.6819438188746
A,406,17527.946456110552,2470.173131695055
A,407,1394.1407487686663,6429.228709385948
A,408,38180.674097920346,54321.08821605997
A,409,16369.413684381887,2900.7589600081074
A,410,58925.1898133316,20109.01794824391
A,411,14009.68946393045,37317.28861223563
A,412,58862.498235823114,57661.054197358564
A,413,10270.103197572102,16909.627449838456
A,414,45026.800958892505,18385.59802817105
A,415,33446.22660492662,23409.10266724435
A,416,47117.20417824172,28502.38262333554
A,417,33458.95181799103,38488.891388399934
A,418,9901.89218010433,47435.807011374134
A,419,31322.52162479744,37333.92024085019
A,420,48252.68312505366,16137.060645670674
A,421,8861.039884258013,4384.1310252300955
A,422,54201.41911169362,3627.8936611183867
A,423,39109.84921718918,34260.76401984635
A,424,56718.284573686644,17461.22701686833
A,425,15084.27873059425,1725.1244306969893
A,426,33095.70701791442,3071.1257498115583
A,427,28719.347690526985,37234.19363853706
A,428,15880.106955716792,38137.03085817353
A,429,22780.10285046173,29247.22493484305
A,430,51227.35182905197,31114.44378477865
A,431,26413.372037407622,50902.38265796284
A,432,3366.3612933657473,57986.668935715614
A,433,9757.808669004411,57022.24720822964
A,434,45538.89587197273,38069.47682547085
A,435,34650.17665117729,37621.91584970843
A,436,30342.184234463115,58352.98319580413
A,437,36961.945172484644,6183.255190974344
A,438,51834.606932318595,46392.30538403569
A,439,11471.339755168688,4923.663892422667
A,440,38073.25469621693,44160.97371172872
A,441,2422.1001756180935,5127.629206436562
A,442,5935.791433403546,29558.334272951168
A,443,52041.27477836389,28324.121422926317
A,444,30137.62132176251,8414.626227345945
A,445,5284.490604244008,33682.76836185209
A,446,45288.96992237585,57864.65547426763
A,447,31948.22420266819,48466.577619977645
A,448,53645.082015821936,41863.411684979284
A,449,47034.696550920446,1718.8158541736298
A,450,11886.312121091303,21394.2777522401
A,451,26876.097655850404,16576.495874840308
A,452,57823.51963420075,25572.834124138553
A,453,32020.954186404015,3692.7869762641353
A,454,52357.71024719709,55376.599060581364
A,455,18256.54038760336,17215.475750036796
A,456,33331.546269324965,39133.41607805812
A,457,24387.33610873271,25608.468219201906
A,458,26093.844500492654,48178.489972456606
A,459,49510.59613795407,12318.176909675863
A,460,10656.852606952918,52242.48131427158
A,461,13526.244494672677,15876.451619625266
A,462,7259.645795122585,47160.366419624
A,463,32489.346512163902,5496.576881632677
A,464,50959.60719667258,2393.1164466298283
A,465,15159.54340007332,46558.7062754882
A,466,41557.50203307554,32631.635615061427
A,467,38722.90115314945,595.9320531688927
A,468,17720.323121956313,56404.67975864205
A,469,30157.743503950976,6482.035532935753
A,470,33599.59824739475,5139.871540776729
A,471,5087.111437832814,43486.830300560316
A,472,12551.518583955567,28529.249047347934
A,473,58206.59291197061,22704.809697729874
A,474,55748.76686190805,26328.11683915178
A,475,18497.37975327793,51077.70063100584
A,476,33532.59201405099,2868.362075450979
A,477,18430.45557467239,1821.3428905020912
A,478,4287.211126758017,48594.66167806514
A,479,19238.958089658834,46532.152591166116
A,480,9427.248511141912,22834.44099388635
A,481,44081.8492645408,57588.29629967165
A,482,3772.4945168292033,43789.702239596314
A,483,57543.07090202508,54675.528254964076
A,484,58142.882572471455,25391.26281621505
A,485,13406.530478716097,6357.474216131116
A,486,35440.15065869092,56183.22448517314
A,487,33018.290399592785,6575.0390979611175
A,488,52791.27045426,12807.867754052655
A,489,13793.477200808535,26799.387503945978
A,490,40512.30523204823,59938.52076434864
A,491,21546.48803865539,17277.85939507012
A,492,53709.95969658475,49660.25989533228
A,493,31319.171640764554,35401.97279587729
A,494,24271.67737532989,56325.68000268562
A,495,29252.779201971767,35691.55336630223
A,496,59803.7292653458,47815.290693505434
A,497,52795.53522735008,24228.82731582411
A,498,1760.339077395454,20909.451436343043
A,499,8158.80406322385,40591.21441283114
A,500,7565.485046979621,37131.09628976932
A,501,42430.90769039874,22421.339123333037
A,502,962.5978498162868,45945.8498979676
A,503,23128.73971469425,51737.68517441006
A,504,1135.985159397861,14608.462596135381
A,505,50213.43457733077,37929.09637511785
A,506,54331.3968079319,18221.869987941493
A,507,54717.410249602435,20091.23987966871
A,508,51761.74595673241,39727.483349974835
A,509,4126.243865219696,50952.92991775093
A,510,4517.583597056403,47572.69546401792
A,511,17529.87333696111,36105.09548515154
A,512,10.528108747744902,58703.913231050494
A,513,13303.781824365022,25584.992028967445
A,514,45161.446315350026,56310.77520670896
A,515,48701.84953335629,50083.13530979871
A,516,9103.759443954401,35399.56024103344
A,517,44238.691029822556,41130.22159843027
A,518,52605.8709989744,14801.132870959464
A,519,56110.38672759283,53586.21926032302
A,520,52725.273820717026,21621.11004878235
A,521,7148.592183188664,59593.582919177636
A,522,39390.51122145433,43417.29722769076
A,523,50924.1183630167,5871.44691982594
A,524,15665.753560794537,54541.753770508825
A,525,44612.16560510013,817.4565437960579
A,526,55386.33644280525,36112.222540922005
A,527,44102.492187236305,4348.76055911616
A,528,662.2265464110644,23979.990877469507
A,529,49583.877520457165,31753.54031927598
A,530,37429.93222599053,35838.57123190341
A,531,41453.356337248995,13039.250319760149
A,532,29792.01937337524,27269.988982109327
A,533,34896.76443118985,31353.659171160572
A,534,3316.9417550445423,27052.73845777049
A,535,26858.26922789379,38019.551757572066
A,536,23780.52168465997,4457.870854192261
A,537,51362.61041677416,27563.842197979924
A,538,41013.9989736489,45536.99219725792
A,539,18274.900829138496,33836.69307818942
A,540,57582.143854462345,41558.296559764065
A,541,46578.921269586506,57906.03658931657
A,542,38948.55753064736,20774.10355359898
A,543,56125.91906924723,39877.788064894456
A,544,5593.845945932428,44605.73297919024
A,545,11552.061150706499,20131.8593968042
A,546,18235.96272204315,41108.84220825386
A,547,58683.71777346563,40678.9244307357
A,548,44860.60983078933,22234.77278566088
A,549,57245.92303971382,34432.73566076798
A,550,22703.165698580688,6930.709500418373
A,551,34060.377640095634,19157.64583028372
A,552,19632.226582560565,9523.879494186342
A,553,18165.515204378036,53690.80738151965
A,554,37568.426681420926,52112.29345368802
A,555,13412.2135343532,26753.392015225
A,556,5630.779525324783,836.9363086947911
A,557,55084.82468198564,53254.99625969806
A,558,2636.4247834404387,8937.604366749114
A,559,44968.313459960795,49460.26541779415
A,560,47388.19817893784,34396.97224801151
A,561,24028.361008840886,46726.57921368263
A,562,868.0974858170498,46754.78646534268
A,563,3492.4122070667486,3736.5194916520372
A,564,57013.247836403134,46326.44461943565
A,565,13615.71481462912,29238.66719806267
A,566,58184.6278144672,9587.559314989674
A,567,4787.498330920847,31275.11518950292
A,568,37747.34744872456,26888.440144823497
A,569,27878.551058468023,24713.949460433883
A,570,25364.92864105306,32939.783150618816
A,571,9852.517576465827,16619.753871068584
A,572,30668.570271101933,6663.19124225226
A,573,46659.37018223125,8585.095101609575
A,574,27896.016672138834,55027.50763403834
A,575,38300.55218077613,26610.728103329267
A,576,37903.22575726006,15394.260380442183
A,577,30701.444888029087,32462.158430298383
A,578,4635.630468597605,52672.89417207941
A,579,25647.84587402631,25644.99372926626
A,580,10704.369556179085,51238.780515349026
A,581,53539.285037928574,52231.40009390399
A,582,51146.487294022365,27094.363706760476
A,583,54083.06161051245,55734.81405474747
A,584,5756.64501540055,53156.121960463184
A,585,37299.02005436954,56069.865559115235
A,586,58561.54878046164,39827.380226867805
A,587,21326.129780468553,45349.38176496497
A,588,28066.812432908242,4169.366100635421
A,589,24518.06785964792,23860.11638365316
A,590,33839.65668262091,14010.207160151755
A,591,47186.077063445075,46023.74751535899
A,592,53799.34487484234,8233.954959860974
A,593,13093.46229856402,44489.48222789887
A,594,42270.93597797498,51269.03661373304
A,595,52427.20216765337,30719.488971631905
A,596,21416.46959982262,18447.884962901368
A,597,16468.22194068723,32518.208037131317
A,598,48091.318090270826,49436.85589104349
A,599,19552.980122381487,22921.43091535847
A,600,14482.028989755967,49337.84564064906
A,601,6165.128183021291,700.8764130394173
A,602,4065.5792586918647,1340.436500745781
A,603,117.05913271082169,20454.856895318415
A,604,34488.536898660146,40955.64524405899
A,605,8777.29420841698,59845.466641227584
A,606,15898.256217894488,29889.79980415564
A,607,28170.734792882842,33007.52885251044
A,608,37066.79135536873,57519.31820509927
A,609,44524.88601499387,52494.45319215554
A,610,2331.8149886902106,9704.565527248162
A,611,54456.28220783444,27340.929717988136
A,612,19937.447694844064,18333.297089715034
A,613,29487.39987069468,1912.278787176147
A,614,26791.45416708201,20511.521637552567
A,615,30955.4981857081,9175.084303507636
A,616,25963.898301813206,33721.98989004274
A,617,18620.828350969517,52863.61512891354
A,618,31435.911805905667,12547.824941260778
A,619,50402.85416742297,5731.345320932697
A,620,59665.84828930439,33711.185086969286
A,621,41669.130489584386,35666.765610143004
A,622,59473.65861788931,19204.182076725134
A,623,40372.62323198396,27917.502979631066
A,624,50552.963247133026,32191.61236626277
A,625,59079.359211188625,6.5877846630013615
A,626,26603.835418510916,47142.40550752105
A,627,26549.342951584265,46139.615279608945
A,628,11637.953795998532,44299.06845535937
A,629,40029.82178953516,19991.310924958085
A,630,37441.334077756066,49121.69195607561
A,631,14791.02705604518,28724.91610851291
A,632,16488.485152181784,9745.472173854594
A,633,59680.66092167069,46937.62957938684
A,634,37785.3785580511,39768.04067981479
A,635,56594.45147082693,46940.177249608845
A,636,53177.27509739992,29835.213908334805
A,637,27756.21204542202,1368.4417481711587
A,638,8590.983402766999,9521.143384610768
A,639,57571.934393676864,45589.91940682823
A,640,8489.765429564455,40901.186403373795
A,641,55568.532090087894,10707.609461677046
A,642,2502.677097972874,26993.142166844907
A,643,43548.95430257711,33178.81303823946
A,644,50748.72805382521,41894.87057299217
A,645,23591.462887254733,54156.10993322854
A,646,58809.84487305774,34973.63511159527
A,647,53891.99829093295,20622.683326532213
A,648,14615.201965516953,28864.849366324594
A,649,46694.60252693871,31233.967139885455
A,650,47683.09222097932,315.29062251218767
A,651,46676.007421440576,12492.453372350325
A,652,6225.109320380995,4058.1184744092225
A,653,9146.566214400784,25472.324403834235
A,654,49550.96984567871,12934.455028273915
A,655,35300.79763649593,9775.44128016547
A,656,22020.95265513154,22378.578087715417
A,657,16496.91751242937,9740.040228230553
A,658,30476.473387360278,4161.123928917569
A,659,31165.82872803568,58138.35103397997
A,660,49637.94815926149,12937.082984985944
A,661,26446.11620868524,54689.17824194416
A,662,49392.66355055855,29672.653333275368
A,663,42012.702139846464,30676.353610053284
A,664,34203.98141493838,28427.411470163373
A,665,55812.906161212704,16803.77216593996
A,666,28056.793610636447,37245.58596819459
A,667,30544.754293780697,49132.62906934399
A,668,8412.74631733783,30062.540719778146
A,669,35708.4629866564,37536.23710278086
A,670,49582.318086831234,34559.97194001519
A,671,52933.12397774058,2572.740595876202
A,672,39729.47192069362,10805.602021578325
A,673,22026.720920974145,20015.79688611531
A,674,6408.160169760768,27290.551529391196
A,675,31818.674344948835,57498.21077668744
A,676,23088.570653286806,14629.885138350137
A,677,43360.23582107666,44813.311755645336
A,678,13564.603197844765,12719.174382546715
A,679,13419.132416148334,48383.69925276158
A,680,22442.622928453933,44542.2719832319
A,681,23450.947757830047,41246.883694030395
A,682,18095.197628633516,29102.83763220215
A,683,33350.836916050466,32622.115826782076
A,684,19522.039194429337,47104.47375785362
A,685,50285.2497897186,45712.59642209755
A,686,50494.038517697496,36031.72034050544
A,687,50774.45152422151,48862.08827367684
A,688,43164.80953271821,56186.446822221726
A,689,18942.6973103396,53524.782140963136
A,690,59017.81255066254,16011.57221028778
A,691,5474.033924692086,12722.130115660764
A,692,47575.6751422928,53686.353848088846
A,693,30307.776628968182,45750.19123993419
A,694,22731.95220668544,42504.84602691939
A,695,7478.828910349742,38865.891397925625
A,696,2874.134054482824,19951.465641295963
